0.000000;0.000000;0.000000;0.336914
0.029297;0.039062;0.292969;0.332031
0.058594;0.078125;0.585938;0.327148
0.092773;0.117188;0.927734;0.322266
0.126953;0.156250;1.269531;0.317383
0.166016;0.195312;1.660156;0.312500
0.195312;0.234375;1.953125;0.307617
0.229492;0.273438;2.294922;0.307617
0.263672;0.312500;2.636719;0.302734
0.307617;0.351562;3.076172;0.302734
0.336914;0.390625;3.369141;0.297852
0.371094;0.429688;3.710938;0.292969
0.405273;0.468750;4.052734;0.292969
0.444336;0.507812;4.443359;0.292969
0.483398;0.546875;4.833984;0.292969
0.517578;0.585938;5.175781;0.288086
0.551758;0.625000;5.517578;0.288086
0.590820;0.664062;5.908203;0.283203
0.625000;0.703125;6.250000;0.283203
0.664062;0.742188;6.640625;0.283203
0.698242;0.781250;6.982422;0.278320
0.732422;0.820312;7.324219;0.278320
0.771484;0.859375;7.714844;0.273438
0.805664;0.898438;8.056641;0.273438
0.844727;0.937500;8.447266;0.273438
0.883789;0.976562;8.837891;0.273438
0.917969;1.015625;9.179688;0.273438
0.952148;1.054688;9.521484;0.268555
0.991211;1.093750;9.912109;0.268555
1.025391;1.132812;10.253906;0.268555
1.064453;1.171875;10.644531;0.263672
1.098633;1.210938;10.986328;0.263672
1.137695;1.250000;11.376953;0.263672
1.176758;1.289062;11.767578;0.263672
1.210938;1.328125;12.109375;0.263672
1.250000;1.367188;12.500000;0.258789
1.289062;1.406250;12.890625;0.258789
1.318359;1.445312;13.183594;0.258789
1.362305;1.484375;13.623047;0.258789
1.396484;1.523438;13.964844;0.258789
1.435547;1.562500;14.355469;0.253906
1.469727;1.601562;14.697266;0.253906
1.508789;1.640625;15.087891;0.253906
1.542969;1.679688;15.429688;0.253906
1.582031;1.718750;15.820312;0.249023
1.616211;1.757812;16.162109;0.249023
1.655273;1.796875;16.552734;0.249023
1.689453;1.835938;16.894531;0.249023
1.723633;1.875000;17.236328;0.249023
1.757812;1.914062;17.578125;0.244141
1.796875;1.953125;17.968750;0.244141
1.826172;1.992188;18.261719;0.244141
1.870117;2.031250;18.701172;0.244141
1.904297;2.070312;19.042969;0.244141
1.938477;2.109375;19.384766;0.244141
1.972656;2.148438;19.726562;0.239258
2.001953;2.187500;20.019531;0.239258
2.036133;2.226562;20.361328;0.239258
2.070312;2.265625;20.703125;0.239258
2.104492;2.304688;21.044922;0.239258
2.138672;2.343750;21.386719;0.239258
2.172852;2.382812;21.728516;0.239258
2.202148;2.421875;22.021484;0.239258
2.236328;2.460938;22.363281;0.234375
2.265625;2.500000;22.656250;0.234375
2.294922;2.539062;22.949219;0.234375
2.319336;2.578125;23.193359;0.234375
2.348633;2.617188;23.486328;0.234375
2.377930;2.656250;23.779297;0.234375
2.402344;2.695312;24.023438;0.234375
2.426758;2.734375;24.267578;0.234375
2.451172;2.773438;24.511719;0.234375
2.485352;2.812500;24.853516;0.234375
2.504883;2.851562;25.048828;0.234375
2.529297;2.890625;25.292969;0.234375
2.548828;2.929688;25.488281;0.239258
2.573242;2.968750;25.732422;0.234375
2.597656;3.007812;25.976562;0.234375
2.622070;3.046875;26.220703;0.234375
2.646484;3.085938;26.464844;0.234375
2.666016;3.125000;26.660156;0.239258
2.690430;3.164062;26.904297;0.234375
2.709961;3.203125;27.099609;0.234375
2.734375;3.242188;27.343750;0.234375
2.753906;3.281250;27.539062;0.234375
2.773438;3.320312;27.734375;0.234375
2.792969;3.359375;27.929688;0.234375
2.812500;3.398438;28.125000;0.234375
2.827148;3.437500;28.271484;0.234375
2.851562;3.476562;28.515625;0.234375
2.861328;3.515625;28.613281;0.234375
2.875977;3.554688;28.759766;0.234375
2.885742;3.593750;28.857422;0.234375
2.900391;3.632812;29.003906;0.234375
2.910156;3.671875;29.101562;0.234375
2.924805;3.710938;29.248047;0.234375
2.934570;3.750000;29.345703;0.234375
2.944336;3.789062;29.443359;0.234375
2.954102;3.828125;29.541016;0.234375
2.958984;3.867188;29.589844;0.234375
2.963867;3.906250;29.638672;0.234375
2.973633;3.945312;29.736328;0.234375
2.983398;3.984375;29.833984;0.234375
2.983398;4.023438;29.833984;0.234375
2.993164;4.062500;29.931641;0.234375
2.998047;4.101562;29.980469;0.234375
3.007812;4.140625;30.078125;0.234375
3.017578;4.179688;30.175781;0.234375
3.022461;4.218750;30.224609;0.234375
3.027344;4.257812;30.273438;0.234375
3.037109;4.296875;30.371094;0.234375
3.041992;4.335938;30.419922;0.234375
3.051758;4.375000;30.517578;0.234375
3.056641;4.414062;30.566406;0.234375
3.061523;4.453125;30.615234;0.234375
3.066406;4.492188;30.664062;0.234375
3.076172;4.531250;30.761719;0.239258
3.085938;4.570312;30.859375;0.239258
3.090820;4.609375;30.908203;0.239258
3.105469;4.648438;31.054688;0.244141
3.100586;4.687500;31.005859;0.239258
3.115234;4.726562;31.152344;0.239258
3.120117;4.765625;31.201172;0.239258
3.129883;4.804688;31.298828;0.244141
3.134766;4.843750;31.347656;0.239258
3.139648;4.882812;31.396484;0.239258
3.154297;4.921875;31.542969;0.239258
3.154297;4.960938;31.542969;0.244141
