-0.004883;0.000000;-0.048828;3.251953
0.029297;0.039062;0.292969;3.247070
0.068359;0.078125;0.683594;3.251953
0.102539;0.117188;1.025391;3.247070
0.141602;0.156250;1.416016;3.247070
0.180664;0.195312;1.806641;3.247070
0.219727;0.234375;2.197266;3.247070
0.253906;0.273438;2.539062;3.242188
0.292969;0.312500;2.929688;3.242188
0.332031;0.351562;3.320312;3.242188
0.371094;0.390625;3.710938;3.242188
0.400391;0.429688;4.003906;3.242188
0.444336;0.468750;4.443359;3.237305
0.483398;0.507812;4.833984;3.237305
0.517578;0.546875;5.175781;3.237305
0.551758;0.585938;5.517578;3.237305
0.595703;0.625000;5.957031;3.237305
0.629883;0.664062;6.298828;3.232422
0.673828;0.703125;6.738281;3.232422
0.708008;0.742188;7.080078;3.232422
0.747070;0.781250;7.470703;3.232422
0.786133;0.820312;7.861328;3.232422
0.825195;0.859375;8.251953;3.227539
0.859375;0.898438;8.593750;3.227539
0.893555;0.937500;8.935547;3.227539
0.932617;0.976562;9.326172;3.227539
0.971680;1.015625;9.716797;3.227539
1.015625;1.054688;10.156250;3.227539
1.049805;1.093750;10.498047;3.222656
1.083984;1.132812;10.839844;3.222656
1.127930;1.171875;11.279297;3.222656
1.166992;1.210938;11.669922;3.222656
1.201172;1.250000;12.011719;3.217773
1.235352;1.289062;12.353516;3.222656
1.274414;1.328125;12.744141;3.217773
1.313477;1.367188;13.134766;3.217773
1.357422;1.406250;13.574219;3.217773
1.386719;1.445312;13.867188;3.217773
1.430664;1.484375;14.306641;3.212891
1.464844;1.523438;14.648438;3.217773
1.508789;1.562500;15.087891;3.217773
1.542969;1.601562;15.429688;3.212891
1.582031;1.640625;15.820312;3.212891
1.621094;1.679688;16.210938;3.212891
1.660156;1.718750;16.601562;3.212891
1.699219;1.757812;16.992188;3.212891
1.738281;1.796875;17.382812;3.208008
1.772461;1.835938;17.724609;3.208008
1.811523;1.875000;18.115234;3.208008
1.850586;1.914062;18.505859;3.208008
1.889648;1.953125;18.896484;3.208008
1.928711;1.992188;19.287109;3.208008
1.962891;2.031250;19.628906;3.203125
1.997070;2.070312;19.970703;3.203125
2.036133;2.109375;20.361328;3.203125
2.075195;2.148438;20.751953;3.203125
2.119141;2.187500;21.191406;3.203125
2.153320;2.226562;21.533203;3.203125
2.187500;2.265625;21.875000;3.203125
2.226562;2.304688;22.265625;3.198242
2.265625;2.343750;22.656250;3.198242
2.304688;2.382812;23.046875;3.198242
2.338867;2.421875;23.388672;3.198242
2.377930;2.460938;23.779297;3.198242
2.416992;2.500000;24.169922;3.198242
2.456055;2.539062;24.560547;3.193359
2.495117;2.578125;24.951172;3.193359
2.534180;2.617188;25.341797;3.193359
2.573242;2.656250;25.732422;3.193359
2.607422;2.695312;26.074219;3.193359
2.646484;2.734375;26.464844;3.193359
2.685547;2.773438;26.855469;3.193359
2.724609;2.812500;27.246094;3.188477
2.758789;2.851562;27.587891;3.193359
2.797852;2.890625;27.978516;3.188477
2.836914;2.929688;28.369141;3.188477
2.875977;2.968750;28.759766;3.188477
2.915039;3.007812;29.150391;3.188477
2.954102;3.046875;29.541016;3.188477
2.988281;3.085938;29.882812;3.188477
3.027344;3.125000;30.273438;3.188477
3.066406;3.164062;30.664062;3.183594
3.105469;3.203125;31.054688;3.183594
3.144531;3.242188;31.445313;3.183594
3.178711;3.281250;31.787109;3.183594
3.217773;3.320312;32.177734;3.183594
3.256836;3.359375;32.568359;3.183594
3.295898;3.398438;32.958984;3.183594
3.334961;3.437500;33.349609;3.183594
3.374023;3.476562;33.740234;3.178711
3.408203;3.515625;34.082031;3.178711
3.447266;3.554688;34.472656;3.178711
3.486328;3.593750;34.863281;3.178711
3.525391;3.632812;35.253906;3.178711
3.564453;3.671875;35.644531;3.178711
3.598633;3.710938;35.986328;3.178711
3.642578;3.750000;36.425781;3.173828
3.676758;3.789062;36.767578;3.178711
3.715820;3.828125;37.158203;3.173828
3.754883;3.867188;37.548828;3.173828
3.793945;3.906250;37.939453;3.173828
3.828125;3.945312;38.281250;3.173828
3.872070;3.984375;38.720703;3.173828
3.906250;4.023438;39.062500;3.168945
3.945312;4.062500;39.453125;3.173828
3.984375;4.101562;39.843750;3.168945
4.018555;4.140625;40.185547;3.168945
4.057617;4.179688;40.576172;3.168945
4.096680;4.218750;40.966797;3.168945
4.135742;4.257812;41.357422;3.168945
4.174805;4.296875;41.748047;3.168945
4.213867;4.335938;42.138672;3.168945
4.243164;4.375000;42.431641;3.168945
4.243164;4.414062;42.431641;3.168945
4.238281;4.453125;42.382812;3.168945
4.238281;4.492188;42.382812;3.168945
4.238281;4.531250;42.382812;3.168945
4.233398;4.570312;42.333984;3.168945
4.233398;4.609375;42.333984;3.168945
4.233398;4.648438;42.333984;3.168945
4.233398;4.687500;42.333984;3.168945
4.228516;4.726562;42.285156;3.168945
4.228516;4.765625;42.285156;3.164062
4.228516;4.804688;42.285156;3.168945
4.228516;4.843750;42.285156;3.168945
4.228516;4.882812;42.285156;3.168945
4.223633;4.921875;42.236328;3.168945
4.223633;4.960938;42.236328;3.168945
