0.000000;0.000000
0.200000;0.087891
0.400000;0.180664
0.600000;0.278320
0.800000;0.375977
1.000000;0.468750
1.200000;0.566406
1.400000;0.664062
1.600000;0.756836
1.800000;0.854492
2.000000;0.952148
2.200000;1.044922
2.400000;1.142578
2.600000;1.235352
2.800000;1.333008
3.000000;1.425781
3.200000;1.523438
3.400000;1.621094
3.600000;1.713867
3.800000;1.811523
4.000000;1.909180
4.200000;2.001953
4.400000;2.099609
4.600000;2.197266
4.800000;2.285433
5;2.377930
