0.000000;0.000000;0.000000
0.200000;0.029297;0.000029
0.400000;0.190430;0.000190
0.600000;0.371094;0.000371
0.800000;0.561523;0.000562
1.000000;0.756836;0.000757
1.200000;0.952148;0.000952
1.400000;1.147461;0.001147
1.600000;1.342773;0.001343
1.800000;1.542969;0.001543
2.000000;1.738281;0.001738
2.200000;1.938477;0.001938
2.400000;2.138672;0.002139
2.600000;2.333984;0.002334
2.800000;2.534180;0.002529
3.000000;2.729492;0.002729
3.200000;2.929688;0.002930
3.400000;3.129883;0.003130
3.600000;3.325195;0.003325
3.800000;3.525391;0.003525
4.000000;3.725586;0.003726
4.200000;3.920898;0.003926
4.400000;4.121094;0.004121
4.600000;4.321289;0.004321
5;4.707031;0.004707
