0.000000;0.000000;0.000000
0.200000;0.034180;0.000034
0.400000;0.190430;0.000195
0.600000;0.375977;0.000376
0.800000;0.566406;0.000566
1.000000;0.761719;0.000757
1.200000;0.957031;0.000957
1.400000;1.152344;0.001152
1.600000;1.347656;0.001348
1.800000;1.547852;0.001548
2.000000;1.748047;0.001748
2.200000;1.943359;0.001943
2.400000;2.143555;0.002144
2.600000;2.338867;0.002339
2.800000;2.539062;0.002539
3.000000;2.739258;0.002739
3.200000;2.939453;0.002939
3.400000;3.134766;0.003135
3.600000;3.334961;0.003335
3.800000;3.535156;0.003535
4.000000;3.735352;0.003735
4.200000;3.935547;0.003936
4.400000;4.135742;0.004136
4.600000;4.335938;0.004336
5;4.721680;0.004722
