0.000000;0.000000;0.000000
0.200000;0.117188;0.000117
0.400000;0.288086;0.000288
0.600000;0.468750;0.000469
0.800000;0.659180;0.000659
1.000000;0.849609;0.000850
1.200000;1.044922;0.001045
1.400000;1.235352;0.001235
1.600000;1.430664;0.001431
1.800000;1.625977;0.001626
2.000000;1.826172;0.001826
2.200000;2.021484;0.002021
2.400000;2.216797;0.002217
2.600000;2.412109;0.002412
2.800000;2.607422;0.002607
3.000000;2.807617;0.002808
3.200000;3.002930;0.003003
3.400000;3.203125;0.003203
3.600000;3.398438;0.003398
3.800000;3.598633;0.003599
4.000000;3.793945;0.003794
4.200000;3.994141;0.003994
4.400000;4.194336;0.004189
4.600000;4.389648;0.004390
5;4.775391;0.004775
