0.000000;0.000000;0.000000
0.200000;0.000000;0.000000
0.400000;0.000000;0.000000
0.600000;0.014648;0.000015
0.800000;0.136719;0.000137
1.000000;0.307617;0.000308
1.200000;0.488281;0.000488
1.400000;0.678711;0.000679
1.600000;0.874023;0.000869
1.800000;1.069336;0.001064
2.000000;1.264648;0.001265
2.200000;1.459961;0.001460
2.400000;1.655273;0.001655
2.600000;1.850586;0.001851
2.800000;2.050781;0.002046
3.000000;2.246094;0.002246
3.200000;2.441406;0.002446
3.400000;2.641602;0.002642
3.600000;2.841797;0.002842
3.800000;3.041992;0.003042
4.000000;3.242188;0.003242
4.200000;3.437500;0.003438
4.400000;3.637695;0.003638
4.600000;3.837891;0.003838
5;4.218750;0.004224
