0.000000;0.000000;0.000000
0.200000;0.000000;0.000000
0.400000;0.000000;0.000000
0.600000;0.000000;0.000000
0.800000;0.000000;0.000000
1.000000;0.000000;0.000000
1.200000;0.000000;0.000000
1.400000;0.000000;0.000000
1.600000;0.000000;0.000000
1.800000;0.000000;0.000000
2.000000;0.000000;0.000000
2.200000;0.004883;0.000005
2.400000;0.034180;0.000034
2.600000;0.087891;0.000088
2.800000;0.156250;0.000156
3.000000;0.249023;0.000249
3.200000;0.380859;0.000381
3.400000;0.537109;0.000537
3.600000;0.712891;0.000713
3.800000;0.893555;0.000894
4.000000;1.083984;0.001079
4.200000;1.269531;0.001270
4.400000;1.455078;0.001460
4.600000;1.645508;0.001650
5;2.016602;0.002017
