0.019531;0.000000;0.195312;0.000000
0.019531;0.039062;0.195312;0.004883
0.019531;0.078125;0.195312;0.009766
0.019531;0.117188;0.195312;0.014648
0.019531;0.156250;0.195312;0.014648
0.019531;0.195312;0.195312;0.019531
0.019531;0.234375;0.195312;0.024414
0.019531;0.273438;0.195312;0.024414
0.019531;0.312500;0.195312;0.029297
0.019531;0.351562;0.195312;0.034180
0.019531;0.390625;0.195312;0.039062
0.019531;0.429688;0.195312;0.039062
0.019531;0.468750;0.195312;0.039062
0.019531;0.507812;0.195312;0.048828
0.019531;0.546875;0.195312;0.048828
0.019531;0.585938;0.195312;0.053711
0.024414;0.625000;0.244141;0.053711
0.034180;0.664062;0.341797;0.058594
0.078125;0.703125;0.781250;0.063477
0.195312;0.742188;1.953125;0.078125
0.434570;0.781250;4.345703;0.092773
0.791016;0.820312;7.910156;0.112305
1.201172;0.859375;12.011719;0.136719
1.616211;0.898438;16.162109;0.161133
1.772461;0.937500;17.724609;0.190430
1.821289;0.976562;18.212891;0.229492
1.840820;1.015625;18.408203;0.263672
1.855469;1.054688;18.554688;0.302734
1.855469;1.093750;18.554688;0.336914
1.870117;1.132812;18.701172;0.375977
1.875000;1.171875;18.750000;0.415039
1.879883;1.210938;18.798828;0.454102
1.879883;1.250000;18.798828;0.493164
1.884766;1.289062;18.847656;0.532227
1.889648;1.328125;18.896484;0.571289
1.884766;1.367188;18.847656;0.610352
1.894531;1.406250;18.945312;0.649414
1.889648;1.445312;18.896484;0.688477
1.889648;1.484375;18.896484;0.727539
1.894531;1.523438;18.945312;0.761719
1.894531;1.562500;18.945312;0.800781
1.899414;1.601562;18.994141;0.839844
1.899414;1.640625;18.994141;0.878906
1.904297;1.679688;19.042969;0.917969
1.904297;1.718750;19.042969;0.957031
1.899414;1.757812;18.994141;0.996094
1.909180;1.796875;19.091797;1.035156
1.904297;1.835938;19.042969;1.074219
1.909180;1.875000;19.091797;1.118164
1.904297;1.914062;19.042969;1.152344
1.909180;1.953125;19.091797;1.191406
1.914062;1.992188;19.140625;1.230469
1.914062;2.031250;19.140625;1.269531
1.914062;2.070312;19.140625;1.308594
1.909180;2.109375;19.091797;1.347656
1.909180;2.148438;19.091797;1.381836
1.914062;2.187500;19.140625;1.420898
1.914062;2.226562;19.140625;1.464844
1.909180;2.265625;19.091797;1.499023
1.914062;2.304688;19.140625;1.538086
1.914062;2.343750;19.140625;1.577148
1.914062;2.382812;19.140625;1.616211
1.918945;2.421875;19.189453;1.655273
1.914062;2.460938;19.140625;1.694336
1.918945;2.500000;19.189453;1.733398
1.918945;2.539062;19.189453;1.772461
1.918945;2.578125;19.189453;1.806641
1.914062;2.617188;19.140625;1.845703
1.918945;2.656250;19.189453;1.884766
1.918945;2.695312;19.189453;1.923828
1.914062;2.734375;19.140625;1.962891
1.918945;2.773438;19.189453;2.001953
1.923828;2.812500;19.238281;2.041016
1.923828;2.851562;19.238281;2.080078
1.918945;2.890625;19.189453;2.119141
1.923828;2.929688;19.238281;2.158203
1.923828;2.968750;19.238281;2.197266
1.918945;3.007812;19.189453;2.241211
1.923828;3.046875;19.238281;2.270508
1.923828;3.085938;19.238281;2.309570
1.923828;3.125000;19.238281;2.358398
1.923828;3.164062;19.238281;2.387695
1.918945;3.203125;19.189453;2.426758
1.923828;3.242188;19.238281;2.470703
1.923828;3.281250;19.238281;2.509766
1.923828;3.320312;19.238281;2.543945
1.923828;3.359375;19.238281;2.587891
1.923828;3.398438;19.238281;2.626953
1.923828;3.437500;19.238281;2.666016
1.923828;3.476562;19.238281;2.705078
1.923828;3.515625;19.238281;2.739258
1.923828;3.554688;19.238281;2.773438
1.923828;3.593750;19.238281;2.817383
1.918945;3.632812;19.189453;2.856445
1.928711;3.671875;19.287109;2.895508
1.923828;3.710938;19.238281;2.934570
1.923828;3.750000;19.238281;2.973633
1.928711;3.789062;19.287109;3.012695
1.923828;3.828125;19.238281;3.051758
1.928711;3.867188;19.287109;3.090820
1.928711;3.906250;19.287109;3.129883
1.928711;3.945312;19.287109;3.168945
1.928711;3.984375;19.287109;3.203125
1.923828;4.023438;19.238281;3.247070
1.928711;4.062500;19.287109;3.286133
1.928711;4.101562;19.287109;3.325195
1.928711;4.140625;19.287109;3.364258
1.928711;4.179688;19.287109;3.398438
1.928711;4.218750;19.287109;3.442383
1.928711;4.257812;19.287109;3.481445
1.928711;4.296875;19.287109;3.520508
1.928711;4.335938;19.287109;3.554688
1.928711;4.375000;19.287109;3.593750
1.928711;4.414062;19.287109;3.637695
1.928711;4.453125;19.287109;3.676758
1.928711;4.492188;19.287109;3.710938
1.928711;4.531250;19.287109;3.750000
1.928711;4.570312;19.287109;3.789062
1.928711;4.609375;19.287109;3.833008
1.928711;4.648438;19.287109;3.867188
1.928711;4.687500;19.287109;3.911133
1.928711;4.726562;19.287109;3.945312
1.928711;4.765625;19.287109;3.984375
1.928711;4.804688;19.287109;4.028320
1.928711;4.843750;19.287109;4.062500
1.928711;4.882812;19.287109;4.101562
1.928711;4.921875;19.287109;4.140625
1.928711;4.960938;19.287109;4.179688
