0.000000;0.000000;0.000000
0.034180;0.004883;0.341797
0.073242;0.004883;0.732422
0.112305;0.004883;1.123047
0.146484;0.009766;1.464844
0.185547;0.009766;1.855469
0.224609;0.009766;2.246094
0.258789;0.014648;2.587891
0.297852;0.014648;2.978516
0.336914;0.014648;3.369141
0.371094;0.019531;3.710938
0.410156;0.019531;4.101562
0.449219;0.019531;4.492188
0.483398;0.024414;4.833984
0.522461;0.024414;5.224609
0.561523;0.024414;5.615234
0.595703;0.029297;5.957031
0.634766;0.029297;6.347656
0.673828;0.029297;6.738281
0.708008;0.034180;7.080078
0.747070;0.034180;7.470703
0.781250;0.039062;7.812500
0.820312;0.039062;8.203125
0.859375;0.039062;8.593750
0.893555;0.043945;8.935547
0.932617;0.043945;9.326172
0.971680;0.043945;9.716797
1.005859;0.048828;10.058594
1.044922;0.048828;10.449219
1.083984;0.048828;10.839844
1.118164;0.053711;11.181641
1.157227;0.053711;11.572266
1.201172;0.048828;12.011719
1.230469;0.058594;12.304688
1.269531;0.058594;12.695312
1.308594;0.058594;13.085938
1.342773;0.063477;13.427734
1.381836;0.063477;13.818359
1.420898;0.063477;14.208984
1.455078;0.068359;14.550781
1.494141;0.068359;14.941406
1.533203;0.068359;15.332031
1.567383;0.073242;15.673828
1.606445;0.073242;16.064453
1.645508;0.073242;16.455078
1.679688;0.078125;16.796875
1.718750;0.078125;17.187500
1.752930;0.083008;17.529297
1.796875;0.078125;17.968750
1.835938;0.078125;18.359375
1.870117;0.083008;18.701172
1.909180;0.083008;19.091797
1.948242;0.083008;19.482422
1.982422;0.087891;19.824219
2.021484;0.087891;20.214844
2.060547;0.087891;20.605469
2.094727;0.092773;20.947266
2.133789;0.092773;21.337891
2.172852;0.092773;21.728516
2.207031;0.097656;22.070312
2.246094;0.097656;22.460938
2.280273;0.102539;22.802734
2.319336;0.102539;23.193359
2.358398;0.102539;23.583984
2.397461;0.102539;23.974609
2.431641;0.107422;24.316406
2.470703;0.107422;24.707031
2.509766;0.107422;25.097656
2.543945;0.112305;25.439453
2.578125;0.117188;25.781250
2.617188;0.117188;26.171875
2.651367;0.122070;26.513672
2.695312;0.117188;26.953125
2.724609;0.126953;27.246094
2.763672;0.126953;27.636719
2.802734;0.126953;28.027344
2.841797;0.126953;28.417969
2.880859;0.126953;28.808594
2.910156;0.136719;29.101562
2.949219;0.136719;29.492188
2.993164;0.131836;29.931641
3.032227;0.131836;30.322266
3.071289;0.131836;30.712891
3.100586;0.141602;31.005859
3.144531;0.136719;31.445313
3.178711;0.141602;31.787109
3.217773;0.141602;32.177734
3.256836;0.141602;32.568359
3.291016;0.146484;32.910156
3.325195;0.151367;33.251953
3.369141;0.146484;33.691406
3.398438;0.156250;33.984375
3.442383;0.151367;34.423828
3.476562;0.156250;34.765625
3.510742;0.161133;35.107422
3.549805;0.161133;35.498047
3.583984;0.166016;35.839844
3.623047;0.166016;36.230469
3.662109;0.166016;36.621094
3.701172;0.166016;37.011719
3.740234;0.166016;37.402344
3.774414;0.170898;37.744141
3.813477;0.170898;38.134766
3.842773;0.180664;38.427734
3.886719;0.175781;38.867188
3.925781;0.175781;39.257812
3.959961;0.180664;39.599609
3.994141;0.185547;39.941406
4.038086;0.180664;40.380859
4.067383;0.190430;40.673828
4.111328;0.185547;41.113281
4.150391;0.185547;41.503906
4.184570;0.190430;41.845703
4.218750;0.195312;42.187500
4.262695;0.190430;42.626953
4.291992;0.200195;42.919922
4.331055;0.200195;43.310547
4.370117;0.200195;43.701172
4.409180;0.200195;44.091797
4.443359;0.205078;44.433594
4.443359;0.244141;44.433594
4.448242;0.278320;44.482422
4.448242;0.317383;44.482422
4.448242;0.356445;44.482422
4.443359;0.400391;44.433594
4.443359;0.439453;44.433594
4.443359;0.478516;44.433594
4.443359;0.517578;44.433594
