0.000000;0.000000;0.000000
0.200000;0.000000;0.000000
0.400000;0.000000;0.000000
0.600000;0.000000;0.000000
0.800000;0.000000;0.000000
1.000000;0.000000;0.000000
1.200000;0.009766;0.000010
1.400000;0.034180;0.000034
1.600000;0.078125;0.000078
1.800000;0.146484;0.000146
2.000000;0.234375;0.000234
2.200000;0.341797;0.000342
2.400000;0.458984;0.000459
2.600000;0.590820;0.000591
2.800000;0.727539;0.000728
3.000000;0.874023;0.000874
3.200000;1.030273;0.001030
3.400000;1.186523;0.001187
3.600000;1.342773;0.001343
3.800000;1.508789;0.001509
4.000000;1.674805;0.001675
4.200000;1.845703;0.001846
4.400000;2.016602;0.002017
4.600000;2.187500;0.002188
5;2.529297;0.002529
