-0.004883;0.000000;-0.048828
0.029297;0.039062;0.292969
0.063477;0.078125;0.634766
0.102539;0.117188;1.025391
0.141602;0.156250;1.416016
0.175781;0.195312;1.757812
0.214844;0.234375;2.148438
0.249023;0.273438;2.490234
0.288086;0.312500;2.880859
0.327148;0.351562;3.271484
0.361328;0.390625;3.613281
0.400391;0.429688;4.003906
0.434570;0.468750;4.345703
0.473633;0.507812;4.736328
0.512695;0.546875;5.126953
0.551758;0.585938;5.517578
0.585938;0.625000;5.859375
0.625000;0.664062;6.250000
0.664062;0.703125;6.640625
0.698242;0.742188;6.982422
0.737305;0.781250;7.373047
0.776367;0.820312;7.763672
0.810547;0.859375;8.105469
0.849609;0.898438;8.496094
0.888672;0.937500;8.886719
0.922852;0.976562;9.228516
0.961914;1.015625;9.619141
1.000977;1.054688;10.009766
1.040039;1.093750;10.400391
1.074219;1.132812;10.742188
1.113281;1.171875;11.132812
1.152344;1.210938;11.523438
1.186523;1.250000;11.865234
1.225586;1.289062;12.255859
1.264648;1.328125;12.646484
1.303711;1.367188;13.037109
1.337891;1.406250;13.378906
1.376953;1.445312;13.769531
1.416016;1.484375;14.160156
1.450195;1.523438;14.501953
1.489258;1.562500;14.892578
1.528320;1.601562;15.283203
1.562500;1.640625;15.625000
1.601562;1.679688;16.015625
1.640625;1.718750;16.406250
1.679688;1.757812;16.796875
1.713867;1.796875;17.138672
1.752930;1.835938;17.529297
1.796875;1.875000;17.968750
1.835938;1.914062;18.359375
1.870117;1.953125;18.701172
1.909180;1.992188;19.091797
1.948242;2.031250;19.482422
1.982422;2.070312;19.824219
2.021484;2.109375;20.214844
2.060547;2.148438;20.605469
2.099609;2.187500;20.996094
2.133789;2.226562;21.337891
2.172852;2.265625;21.728516
2.211914;2.304688;22.119141
2.250977;2.343750;22.509766
2.280273;2.382812;22.802734
2.324219;2.421875;23.242188
2.363281;2.460938;23.632812
2.397461;2.500000;23.974609
2.436523;2.539062;24.365234
2.475586;2.578125;24.755859
2.514648;2.617188;25.146484
2.553711;2.656250;25.537109
2.587891;2.695312;25.878906
2.622070;2.734375;26.220703
2.661133;2.773438;26.611328
2.695312;2.812500;26.953125
2.734375;2.851562;27.343750
2.773438;2.890625;27.734375
2.812500;2.929688;28.125000
2.851562;2.968750;28.515625
2.890625;3.007812;28.906250
2.924805;3.046875;29.248047
2.963867;3.085938;29.638672
2.998047;3.125000;29.980469
3.037109;3.164062;30.371094
3.081055;3.203125;30.810547
3.115234;3.242188;31.152344
3.159180;3.281250;31.591797
3.188477;3.320312;31.884766
3.227539;3.359375;32.275391
3.266602;3.398438;32.666016
3.305664;3.437500;33.056641
3.339844;3.476562;33.398438
3.378906;3.515625;33.789062
3.417969;3.554688;34.179688
3.452148;3.593750;34.521484
3.491211;3.632812;34.912109
3.530273;3.671875;35.302734
3.564453;3.710938;35.644531
3.608398;3.750000;36.083984
3.642578;3.789062;36.425781
3.681641;3.828125;36.816406
3.720703;3.867188;37.207031
3.759766;3.906250;37.597656
3.798828;3.945312;37.988281
3.833008;3.984375;38.330078
3.867188;4.023438;38.671875
3.906250;4.062500;39.062500
3.945312;4.101562;39.453125
3.984375;4.140625;39.843750
4.023438;4.179688;40.234375
4.057617;4.218750;40.576172
4.096680;4.257812;40.966797
4.135742;4.296875;41.357422
4.174805;4.335938;41.748047
4.208984;4.375000;42.089844
4.248047;4.414062;42.480469
4.287109;4.453125;42.871094
4.321289;4.492188;43.212891
4.360352;4.531250;43.603516
4.399414;4.570312;43.994141
4.428711;4.609375;44.287109
4.423828;4.648438;44.238281
4.423828;4.687500;44.238281
4.423828;4.726562;44.238281
4.423828;4.765625;44.238281
4.423828;4.804688;44.238281
4.418945;4.843750;44.189453
4.418945;4.882812;44.189453
4.414062;4.921875;44.140625
4.418945;4.960938;44.189453
